system:index,B11,B3,B3_20m,B4,B4_20m,B8,B8_20m,CLP,CLP_20m,EPSG,NDSI_20m,NDVI,NDVI_20m,doi,kNDVI,kNDVI_20m,lat,long,name,year,.geo
20180622T213531_20180622T213529_T07WET_2,1720,1706,1700,1597,1602,2068,2065,94,93,32607,-0.005847953216374269,0.12851296043656207,0.12626124897736568,173,0.016514079543052566,0.015940552616161955,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180622T213531_20180622T213529_T07WET_3,1468,1577,1649,1519,1560,1488,1616,96,95,32607,0.05806865575874238,-0.010309278350515464,0.017632241813602016,173,1.0628121970823333E-4,3.1089594135665235E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180622T213531_20180622T213529_T07WET_4,2495,1610,1617,1566,1595,2199,2165,88,87,32607,-0.2135214007782101,0.16812749003984065,0.15159574468085107,173,0.028259326766247244,0.02297722489338919,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180622T213531_20180622T213529_T07WET_5,2535,1613,1596,1795,1798,2363,2364,91,91,32607,-0.22730573710965868,0.13660413660413662,0.1359923113887554,173,0.01865852442207676,0.018491800587649047,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180623T210021_20180623T210021_T07WET_0,1555,7278,7295,7689,7708,7551,7527,93,94,32607,0.6485875706214689,-0.00905511811023622,-0.011880538234328848,174,8.199516380657116E-5,1.411471878000133E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180623T210021_20180623T210021_T07WET_1,1608,7351,7333,7743,7739,7582,7568,95,94,32607,0.6403086903030981,-0.010505709624796085,-0.0111713595087215,174,1.1036993427237516E-4,1.247992726251919E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180623T210021_20180623T210021_T07WET_2,1564,7432,7418,7835,7819,7688,7700,94,95,32607,0.6517479403250946,-0.009469818978290278,-0.007668019846639603,174,8.967747124118986E-5,5.87985283006981E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180623T210021_20180623T210021_T07WET_3,1444,7285,7278,7700,7683,7506,7505,91,87,32607,0.6688832836505388,-0.012758121794028673,-0.011719778772715302,174,1.6276967027379803E-4,1.3735321361762394E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180623T210021_20180623T210021_T07WET_4,1597,7495,7487,7846,7883,7759,7753,93,93,32607,0.6483927785116689,-0.005575136174303108,-0.0083141468406242,174,3.1082143352013614E-5,6.9125037577362E-5,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180623T210021_20180623T210021_T07WET_5,1927,7555,7545,8021,8020,7782,7811,95,95,32607,0.5931165540540541,-0.01512371068784408,-0.013201945549870506,174,2.28726620980932E-4,1.742913645369015E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180624T212519_20180624T212520_T07WET_0,4222,3782,3922,4608,4641,3632,3698,100,100,32607,-0.03683693516699411,-0.11844660194174757,-0.11308310348962705,175,0.014028677103960366,0.012787091288628451,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180624T212519_20180624T212520_T07WET_1,4272,4276,4075,4702,4666,4258,3953,100,100,32607,-0.023601293878040015,-0.049553571428571426,-0.0827242139459334,175,0.00245555150586853,0.00684318874954595,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180624T212519_20180624T212520_T07WET_2,3544,4285,4275,4313,4260,4498,4513,100,100,32607,0.09349021614017138,0.020996481670638972,0.028838481705231962,175,4.4085221398549993E-4,8.316578353228869E-4,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180624T212519_20180624T212520_T07WET_3,4412,4592,4585,4745,4796,4829,4840,100,100,32607,0.01922863176614427,0.008773762272822228,0.0045662100456621,175,7.697890426794604E-5,2.0850274178084037E-5,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180624T212519_20180624T212520_T07WET_4,3513,3717,3618,4137,4077,3647,3621,100,100,32607,0.014724442574673959,-0.06294964028776978,-0.059236165237724084,175,0.003962636471080578,0.003508908870886204,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180624T212519_20180624T212520_T07WET_5,3318,4111,4073,4257,4260,4173,4126,100,100,32607,0.10215126505209038,-0.0099644128113879,-0.015979012640114476,175,9.92895223494724E-5,2.553288394044026E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180626T211511_20180626T211513_T07WET_0,3879,2947,2905,3180,3147,3797,3772,99,99,32607,-0.14357311320754718,0.08843342410778271,0.09033097268391387,177,0.007820311070630647,0.008159503539011287,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180626T211511_20180626T211513_T07WET_1,3828,2802,2825,3028,3064,3644,3676,99,99,32607,-0.15075905606493312,0.09232613908872901,0.09080118694362017,177,0.008523909509372157,0.008244668733500814,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180626T211511_20180626T211513_T07WET_2,4031,2885,2802,3083,3035,4015,3957,98,98,32607,-0.17986243231377141,0.13130459284305437,0.1318649885583524,177,0.01723918802794324,0.017386622928589977,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180626T211511_20180626T211513_T07WET_3,3567,2754,2768,2950,2998,3430,3456,96,95,32607,-0.12612470402525652,0.07523510971786834,0.07096374341493647,177,0.0056602612842281946,0.0050358103104615965,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180626T211511_20180626T211513_T07WET_4,4572,3866,3824,4268,4221,4763,4702,100,100,32607,-0.08909004287756074,0.05481120584652863,0.053905637117561356,177,0.0030042592479139073,0.00290580953438598,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180626T211511_20180626T211513_T07WET_5,4563,3891,3920,4260,4301,4845,4849,100,100,32607,-0.07579865613580102,0.0642504118616145,0.05989071038251366,177,0.0041280919750116205,0.003586881807396399,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180627T213529_20180627T213528_T07WET_0,1514,1964,1956,1941,1920,2248,2243,98,98,32607,0.12737752161383284,0.07328718071138697,0.07758827768436224,178,0.005370959210012987,0.006019868114821344,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180627T213529_20180627T213528_T07WET_1,1532,1955,1965,1911,1912,2320,2272,98,98,32607,0.1238204175007149,0.09666745450248168,0.08604206500956023,178,0.009344324774789584,0.007403101702074818,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180627T213529_20180627T213528_T07WET_2,1617,1938,1928,1923,1936,2352,2350,98,98,32607,0.08772919605077574,0.10035087719298245,0.09659356042930471,178,0.010069958154485763,0.00933004517625732,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180627T213529_20180627T213528_T07WET_3,1352,1922,1929,1901,1885,1987,2046,97,98,32607,0.17586101798232245,0.022119341563786008,0.040956499618417706,178,4.892652321752456E-4,0.00167743328768002,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180627T213529_20180627T213528_T07WET_4,1440,1731,1737,1702,1698,2013,2011,96,97,32607,0.09348441926345609,0.08371467025572005,0.08438932326772715,178,0.007008031285325095,0.0071214374903248,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180627T213529_20180627T213528_T07WET_5,1441,1755,1760,1754,1748,2106,2089,96,96,32607,0.09965635738831616,0.09119170984455958,0.08887151420380505,178,0.008315736254627032,0.007897981810320302,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180628T210019_20180628T210020_T07WET_0,1780,2405,2403,2415,2403,2618,2623,99,99,32607,0.14893617021276595,0.04033379694019471,0.043772383605252686,179,0.0016268137404772836,0.0019160192218285659,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180628T210019_20180628T210020_T07WET_1,1786,2447,2434,2426,2415,2670,2651,100,100,32607,0.15355450236966825,0.047880690737833596,0.04658507698381366,179,0.002292556529101398,0.002170165990692191,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180628T210019_20180628T210020_T07WET_2,1986,2548,2570,2604,2612,2856,2862,100,100,32607,0.12818261633011413,0.046153846153846156,0.04567044208987943,179,0.002130174292794314,0.002085786255936439,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180628T210019_20180628T210020_T07WET_3,1561,2258,2270,2246,2257,2329,2367,99,99,32607,0.18506917253980684,0.01814207650273224,0.02378892733564014,179,3.2913492794594813E-4,5.65913003367722E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180628T210019_20180628T210020_T07WET_4,1778,2305,2300,2293,2286,2544,2529,99,99,32607,0.1280039234919078,0.051891668389497624,0.05046728971962617,179,0.0026927387400096257,0.002546941824360198,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180628T210019_20180628T210020_T07WET_5,1756,2299,2308,2312,2315,2522,2557,99,99,32607,0.13582677165354332,0.04344228382292098,0.04967159277504105,179,0.0018872297832044284,0.0024672621224019007,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180629T212521_20180629T212522_T07WET_0,2068,1182,1195,1141,1126,1989,1982,33,32,32607,-0.2675452038001839,0.27092651757188496,0.2754182754182754,180,0.07326963941320021,0.07571006980549493,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180629T212521_20180629T212522_T07WET_1,1999,1203,1226,1117,1116,2109,2105,36,35,32607,-0.23968992248062015,0.30750154990700557,0.30704750077615645,180,0.0942763934246764,0.09399983077203598,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180629T212521_20180629T212522_T07WET_2,2072,2182,2189,2269,2288,2591,2607,99,99,32607,0.027458343111945553,0.0662551440329218,0.0651685393258427,180,0.004389715914465451,0.004246912984764647,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180629T212521_20180629T212522_T07WET_3,1372,1093,1138,1018,1079,1157,1322,15,19,32607,-0.09322709163346614,0.0639080459770115,0.10120783007080383,180,0.004084215631020913,0.010242666651458853,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180629T212521_20180629T212522_T07WET_4,1762,1109,1107,1069,1060,1717,1725,33,39,32607,-0.22830254444057163,0.23259152907394112,0.23877917414721722,180,0.05404610442307767,0.05695379288185444,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180629T212521_20180629T212522_T07WET_5,1786,1202,1201,1258,1253,1807,1830,38,36,32607,-0.1958486776029461,0.17911908646003263,0.18715536814790787,180,0.03207264311966702,0.035012813924265765,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180701T211509_20180701T211512_T07WET_0,2909,1862,1860,1945,1943,2756,2771,79,82,32607,-0.21996225623820506,0.17251648585407361,0.1756470089096309,182,0.029753153563981456,0.030842086803160054,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180701T211509_20180701T211512_T07WET_1,2965,1891,1936,1980,2011,2879,2883,89,89,32607,-0.20995715160171394,0.18501749331138095,0.1781773600326931,182,0.034218108353587254,0.03173651011588494,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180701T211509_20180701T211512_T07WET_2,2761,1694,1684,1804,1764,2685,2671,59,55,32607,-0.24229471316085488,0.19625751837825797,0.20450958286358512,182,0.03849797737864894,0.04179979940310557,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180701T211509_20180701T211512_T07WET_3,2724,1833,1910,1921,1972,2469,2569,43,61,32607,-0.1756581786793267,0.12482915717539864,0.13146883946267343,182,0.015581057429697067,0.017282334817196855,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180701T211509_20180701T211512_T07WET_4,3050,1861,1873,2004,2012,2824,2837,85,84,32607,-0.23908186065407272,0.16984258492129245,0.17013817281913796,182,0.028838505056749196,0.028938915385958816,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180701T211509_20180701T211512_T07WET_5,2397,1483,1448,1541,1484,2357,2305,7,8,32607,-0.24681404421326397,0.20933812211390457,0.21667986276062284,182,0.0437944185883362,0.04691569562313467,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180702T213531_20180702T213530_T07WET_0,2287,907,880,851,804,1929,1977,4,3,32607,-0.4442690243132302,0.3877697841726619,0.42179072276159657,183,0.14924231983320616,0.17605389128986734,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180702T213531_20180702T213530_T07WET_1,2204,897,890,785,775,2213,2181,4,4,32607,-0.4246929541047188,0.47631754503002,0.47564276048714477,183,0.2230641528210566,0.22245366003375786,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180702T213531_20180702T213530_T07WET_2,1763,874,861,821,821,1976,1884,2,3,32607,-0.34375,0.4129424383267787,0.39297597042513865,183,0.16888767426091086,0.15321406207545857,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180702T213531_20180702T213530_T07WET_3,1928,920,972,891,945,1195,1468,7,5,32607,-0.3296551724137931,0.1457334611697028,0.2167426440116038,183,0.0212350490195003,0.04694284650241387,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180702T213531_20180702T213530_T07WET_4,2473,927,943,897,919,2139,2117,4,4,32607,-0.44789227166276346,0.4090909090909091,0.3945981554677207,183,0.1658102599435206,0.15446141732879207,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180702T213531_20180702T213530_T07WET_5,2630,987,1008,1063,1082,2363,2371,5,5,32607,-0.44584936778449696,0.37945125510799765,0.37329858094410656,183,0.1429964563788961,0.1384567611377835,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180703T210031_20180703T210028_T07WET_0,2436,8039,8072,8533,8557,8697,8679,100,100,32607,0.5363532546631138,0.009518282066163668,0.007078208401021119,184,9.059769324317936E-5,5.010103412636618E-5,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180703T210031_20180703T210028_T07WET_1,2453,8108,8075,8533,8535,8655,8648,100,100,32607,0.5340045592705167,0.007097975331626716,0.0065762672408776115,184,5.03812537657543E-5,4.324729079647783E-5,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180703T210031_20180703T210028_T07WET_2,2424,8019,8025,8499,8510,8624,8625,100,100,32607,0.5360321561871949,0.007300122642060387,0.006711409395973154,184,5.329179053867289E-5,4.5043016049894556E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180703T210031_20180703T210028_T07WET_3,2476,8077,8081,8578,8568,8637,8661,100,100,32607,0.5309273467841242,0.003427243682834737,0.005397875674734459,184,1.1745999260990419E-5,2.9137061791644513E-5,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180703T210031_20180703T210028_T07WET_4,2447,8073,8086,8568,8542,8706,8690,100,100,32607,0.5353650431975695,0.00798888502952414,0.008588672237697307,184,6.382228392829948E-5,7.376529067279899E-5,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180703T210031_20180703T210028_T07WET_5,2396,8088,8076,8544,8551,8665,8660,100,100,32607,0.5423987776928954,0.0070312046022430125,0.006333159026204172,184,4.9437838118326315E-5,4.0108903229683324E-5,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180704T212519_20180704T212520_T07WET_0,2049,2620,2612,2613,2617,2981,2988,100,100,32607,0.12078953014374598,0.06578476939578119,0.06619090098126673,185,0.004327608868046536,0.0043812073399965255,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180704T212519_20180704T212520_T07WET_1,2023,2550,2562,2596,2612,3011,2986,100,100,32607,0.11755725190839694,0.07401462457642233,0.06680957484816005,185,0.0054781098514136975,0.004463489649389867,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180704T212519_20180704T212520_T07WET_2,2018,2723,2737,2756,2767,3149,3153,99,100,32607,0.1512092534174553,0.06655376799322608,0.0652027027027027,185,0.004429375066582028,0.004251366826221363,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180704T212519_20180704T212520_T07WET_3,1935,2804,2800,2759,2736,3000,3038,99,99,32607,0.18268215417106654,0.04184754297621115,0.05230342916522342,185,0.001751215062960497,0.0027356418781365895,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180704T212519_20180704T212520_T07WET_4,1839,2759,2762,2767,2759,2994,2987,99,99,32607,0.20060856335579222,0.03940288144419372,0.03967977723633832,185,0.0015525858185889156,0.0015744834204763929,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180704T212519_20180704T212520_T07WET_5,1703,2527,2518,2516,2524,2764,2769,99,99,32607,0.19308220800758114,0.04696969696969697,0.046287549593803136,185,0.0022061488542376643,0.002142533968990111,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180706T211511_20180706T211514_T07WET_0,2967,2910,2914,2962,2986,3022,3024,99,99,32607,-0.00901207277673865,0.010026737967914439,0.00632279534109817,187,1.0053547393850017E-4,3.9977740904114977E-5,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180706T211511_20180706T211514_T07WET_1,3298,3197,3177,3298,3295,3379,3330,100,100,32607,-0.018687258687258686,0.01213119664519994,0.005283018867924529,187,1.4716593098207964E-4,2.791028835159934E-5,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180706T211511_20180706T211514_T07WET_2,4372,3734,3744,3869,3943,4430,4470,100,99,32607,-0.07737801872843765,0.0675985058440776,0.0626411506002615,187,0.0045695261871835004,0.003923893609685718,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
